timestamp,commit_id,filedir,filename,category,line_count
2025-09-30T02:10:59+00:00,77634c1,tests,test_end_to_end.py,code,199
2025-09-30T02:10:59+00:00,77634c1,tests,test_end_to_end.py,docstrings_comments,50
2025-09-30T02:10:59+00:00,77634c1,tests,test_exceptions.py,code,166
2025-09-30T02:10:59+00:00,77634c1,tests,test_exceptions.py,docstrings_comments,32
2025-09-30T02:10:59+00:00,77634c1,tests,test_exceptions_url.py,code,83
2025-09-30T02:10:59+00:00,77634c1,tests,test_exceptions_url.py,docstrings_comments,27
2025-09-30T02:10:59+00:00,77634c1,tests,test_file_parser.py,code,283
2025-09-30T02:10:59+00:00,77634c1,tests,test_file_parser.py,docstrings_comments,36
2025-09-30T02:10:59+00:00,77634c1,tests,test_models.py,code,56
2025-09-30T02:10:59+00:00,77634c1,tests,test_models.py,docstrings_comments,11
2025-09-30T02:10:59+00:00,77634c1,tests,test_time_utils.py,code,103
2025-09-30T02:10:59+00:00,77634c1,tests,test_time_utils.py,docstrings_comments,25
2025-09-30T02:10:59+00:00,77634c1,tests,test_url_parser.py,code,223
2025-09-30T02:10:59+00:00,77634c1,tests,test_url_parser.py,docstrings_comments,57
2025-09-30T02:10:59+00:00,77634c1,tests,test_xml_builder.py,code,214
2025-09-30T02:10:59+00:00,77634c1,tests,test_xml_builder.py,docstrings_comments,34
2025-09-30T00:28:32+00:00,b1c7111,src,__init__.py,code,0
2025-09-30T00:28:32+00:00,b1c7111,src,__init__.py,docstrings_comments,1
2025-09-30T00:28:32+00:00,b1c7111,src,cli.py,code,119
2025-09-30T00:28:32+00:00,b1c7111,src,cli.py,docstrings_comments,55
2025-09-30T00:28:32+00:00,b1c7111,src,exceptions.py,code,135
2025-09-30T00:28:32+00:00,b1c7111,src,exceptions.py,docstrings_comments,49
